station,valid,tmpc,relh,wet_bulb_temp,hour
VABV,2022-03-30 10:00:00+05:30,30.0,42.8,20.98554693201192,10
VABV,2022-03-30 10:30:00+05:30,30.0,45.61,21.50799425238435,10
VABV,2022-03-30 11:30:00+05:30,33.0,36.08,22.04334176383795,11
VABV,2022-03-30 14:30:00+05:30,36.0,32.54,23.55250331948324,14
VABV,2022-03-30 17:30:00+05:30,36.0,28.63,22.534235245848475,17
VABV,2022-03-31 08:30:00+05:30,26.0,57.6,20.038972519028892,8
VABV,2022-03-31 10:00:00+05:30,31.0,48.84,22.946120052783566,10
VABV,2022-03-31 10:30:00+05:30,32.0,46.14,23.290446303794187,10
VABV,2022-03-31 11:30:00+05:30,34.0,38.73,23.42556939828165,11
VABV,2022-03-31 14:30:00+05:30,35.0,44.14,25.403863669969756,14
VABV,2022-03-31 17:30:00+05:30,35.0,32.27,22.71494004667492,17
VABV,2022-04-01 08:30:00+05:30,27.0,50.95,19.87247011460794,8
VABV,2022-04-01 09:00:00+05:30,28.0,48.05,20.247612142434946,9
VABV,2022-04-01 09:30:00+05:30,31.0,43.07,21.864750414090658,9
VABV,2022-04-01 10:00:00+05:30,32.0,38.18,21.697972736173405,10
VABV,2022-04-01 11:30:00+05:30,33.0,43.61,23.630514332589904,11
VABV,2022-04-01 14:30:00+05:30,37.0,39.54,26.033635807407087,14
VABV,2022-04-01 17:30:00+05:30,37.0,32.81,24.39305640242867,17
VABV,2022-04-02 08:30:00+05:30,27.0,57.84,20.96614146846061,8
VABV,2022-04-02 10:00:00+05:30,32.0,46.14,23.290446303794187,10
VABV,2022-04-02 10:30:00+05:30,34.0,41.23,23.96391754936243,10
VABV,2022-04-02 11:30:00+05:30,35.0,49.87,26.56973819026194,11
VABV,2022-04-02 14:30:00+05:30,35.0,52.98,27.175912684971216,14
VABV,2022-04-02 17:30:00+05:30,35.0,49.87,26.56973819026194,17
VABV,2022-04-03 08:30:00+05:30,27.0,61.58,21.54153009417381,8
VABV,2022-04-03 10:00:00+05:30,32.0,49.1,23.84934955773205,10
VABV,2022-04-03 10:30:00+05:30,32.0,49.1,23.84934955773205,10
VABV,2022-04-03 11:30:00+05:30,34.0,46.67,25.082007587840994,11
VABV,2022-04-03 14:30:00+05:30,36.0,32.54,23.55250331948324,14
VABV,2022-04-03 17:30:00+05:30,37.0,37.17,25.4743823204925,17
VABV,2022-04-04 08:30:00+05:30,29.0,51.47,21.6885260854464,8
VABV,2022-04-04 10:00:00+05:30,32.0,40.69,22.216011991461862,10
VABV,2022-04-04 10:30:00+05:30,33.0,38.45,22.559340847364677,10
VABV,2022-04-04 11:30:00+05:30,34.0,41.23,23.96391754936243,11
VABV,2022-04-04 14:30:00+05:30,38.0,31.07,24.7017596854438,14
VABV,2022-04-04 15:00:00+05:30,36.0,39.27,25.161667452256907,15
VABV,2022-04-04 15:30:00+05:30,38.0,22.54,22.188484281137875,15
VABV,2022-04-04 17:30:00+05:30,37.0,44.67,27.186583683547884,17
VABV,2022-04-05 08:30:00+05:30,30.0,40.14,20.476424786245826,8
VABV,2022-04-05 11:30:00+05:30,35.0,30.26,22.2105583143892,11
VABV,2022-04-06 08:30:00+05:30,29.0,34.97,18.653506835536593,8
VABV,2022-04-06 09:30:00+05:30,33.0,31.72,21.046529800237412,9
VABV,2022-04-06 10:00:00+05:30,33.0,31.72,21.046529800237412,10
VABV,2022-04-06 10:30:00+05:30,34.0,29.99,21.386425605117534,10
VABV,2022-04-06 11:30:00+05:30,34.0,31.99,21.877978058204327,11
VABV,2022-04-06 14:30:00+05:30,36.0,32.54,23.55250331948324,14
VABV,2022-04-06 17:30:00+05:30,37.0,30.8,23.8682552785199,17
VABV,2022-04-07 08:30:00+05:30,29.0,42.52,20.10697873535871,8
VABV,2022-04-07 10:00:00+05:30,33.0,36.08,22.04334176383795,10
VABV,2022-04-07 10:30:00+05:30,34.0,34.11,22.381652377422505,10
VABV,2022-04-07 11:00:00+05:30,34.0,38.73,23.42556939828165,11
VABV,2022-04-07 11:30:00+05:30,34.0,38.73,23.42556939828165,11
VABV,2022-04-07 14:30:00+05:30,40.0,27.89,25.297077077557788,14
VABV,2022-04-07 17:30:00+05:30,39.0,25.93,23.96788061671807,17
VABV,2022-04-08 08:30:00+05:30,30.0,45.61,21.50799425238435,8
VABV,2022-04-08 10:30:00+05:30,35.0,41.5,24.84166663392424,10
VABV,2022-04-08 11:30:00+05:30,36.0,36.9,24.613055427264783,11
VABV,2022-04-08 14:30:00+05:30,40.0,31.6,26.375126771538007,14
VABV,2022-04-08 17:30:00+05:30,38.0,39.81,26.908188295525694,17
VABV,2022-04-09 08:30:00+05:30,29.0,37.35,19.126218190840188,8
VABV,2022-04-09 10:00:00+05:30,36.0,23.55,21.09178195645303,10
VABV,2022-04-09 10:30:00+05:30,37.0,22.29,21.40823389137052,10
VABV,2022-04-09 11:00:00+05:30,36.0,23.55,21.09178195645303,11
VABV,2022-04-09 14:30:00+05:30,37.0,39.54,26.033635807407087,14
VABV,2022-04-09 17:30:00+05:30,35.0,41.5,24.84166663392424,17
VABV,2022-04-10 08:30:00+05:30,28.0,54.55,21.328155601804912,8
VABV,2022-04-10 09:30:00+05:30,32.0,43.34,22.746412607358668,9
VABV,2022-04-10 10:00:00+05:30,33.0,40.96,23.088692512975744,10
VABV,2022-04-10 10:30:00+05:30,34.0,36.35,22.896357436582164,10
VABV,2022-04-10 11:30:00+05:30,35.0,39.0,24.2923047283539,11
VABV,2022-04-10 16:00:00+05:30,38.0,39.81,26.908188295525694,16
VABV,2022-04-10 16:30:00+05:30,37.0,37.17,25.4743823204925,16
VABV,2022-04-10 17:00:00+05:30,37.0,53.47,29.017825137284003,17
VABV,2022-04-10 17:30:00+05:30,36.0,36.9,24.613055427264783,17
VABV,2022-04-11 08:30:00+05:30,29.0,32.73,18.194284583318144,8
VABV,2022-04-11 09:30:00+05:30,31.0,37.9,20.83724923358179,9
VABV,2022-04-11 10:00:00+05:30,31.0,40.41,21.343908822117765,10
VABV,2022-04-11 10:30:00+05:30,33.0,33.84,21.539499773362824,10
VABV,2022-04-11 11:00:00+05:30,34.0,31.99,21.877978058204327,11
VABV,2022-04-11 11:30:00+05:30,35.0,24.89,20.76776290375421,11
VABV,2022-04-11 17:30:00+05:30,35.0,34.39,23.22910135562365,17
VABV,2022-04-12 14:30:00+05:30,38.0,33.08,25.236571837548546,14
VABV,2022-04-12 17:30:00+05:30,36.0,23.55,21.09178195645303,17
VABV,2022-04-12 18:30:00+05:30,34.0,34.11,22.381652377422505,18
VABV,2022-04-12 19:00:00+05:30,34.0,34.11,22.381652377422505,19
VABV,2022-04-12 20:00:00+05:30,32.0,38.18,21.697972736173405,20
VABV,2022-04-12 20:30:00+05:30,31.0,43.07,21.864750414090658,20
VABV,2022-04-12 21:00:00+05:30,30.0,48.58,22.04502802923635,21
VABV,2022-04-13 07:30:00+05:30,24.0,60.9,18.732467427155193,7
VABV,2022-04-13 08:30:00+05:30,29.0,48.32,21.14608850418742,8
VABV,2022-04-13 09:30:00+05:30,31.0,45.88,22.399010415550244,9
VABV,2022-04-13 10:00:00+05:30,32.0,43.34,22.746412607358668,10
VABV,2022-04-13 10:30:00+05:30,33.0,40.96,23.088692512975744,10
VABV,2022-04-13 11:30:00+05:30,34.0,34.11,22.381652377422505,11
VABV,2022-04-13 14:30:00+05:30,38.0,27.37,23.66498065462194,14
VABV,2022-04-13 17:30:00+05:30,37.0,27.1,22.850901230634776,17
VABV,2022-04-14 08:30:00+05:30,28.0,54.55,21.328155601804912,8
VABV,2022-04-14 09:30:00+05:30,31.0,45.88,22.399010415550244,9
VABV,2022-04-14 10:30:00+05:30,33.0,43.61,23.630514332589904,10
VABV,2022-04-14 11:30:00+05:30,34.0,41.23,23.96391754936243,11
VABV,2022-04-14 14:30:00+05:30,37.0,32.81,24.39305640242867,14
VABV,2022-04-14 17:30:00+05:30,37.0,30.8,23.8682552785199,17
VABV,2022-04-15 08:30:00+05:30,27.0,65.54,22.139411882296343,8
VABV,2022-04-15 11:30:00+05:30,35.0,36.63,23.754459344819598,11
VABV,2022-04-15 14:30:00+05:30,36.0,47.19,26.880470784584833,14
VABV,2022-04-15 15:00:00+05:30,36.0,47.19,26.880470784584833,15
VABV,2022-04-15 15:30:00+05:30,38.0,42.3,27.48756726249277,15
VABV,2022-04-15 16:00:00+05:30,37.0,44.67,27.186583683547884,16
VABV,2022-04-15 16:30:00+05:30,37.0,47.45,27.78296940751547,16
VABV,2022-04-15 17:00:00+05:30,37.0,44.67,27.186583683547884,17
VABV,2022-04-15 17:30:00+05:30,36.0,50.13,27.48133296596639,17
VABV,2022-04-15 20:30:00+05:30,31.0,66.35,25.940786945139752,20
VABV,2022-04-16 08:30:00+05:30,28.0,58.08,21.895029163267694,8
VABV,2022-04-16 09:30:00+05:30,32.0,38.18,21.697972736173405,9
VABV,2022-04-16 10:00:00+05:30,32.0,35.81,21.193129364543605,10
VABV,2022-04-16 10:30:00+05:30,34.0,26.31,20.434350120961764,10
VABV,2022-04-16 11:30:00+05:30,36.0,22.04,20.63152366607202,11
VABV,2022-04-16 14:30:00+05:30,38.0,42.3,27.48756726249277,14
VABV,2022-04-16 17:30:00+05:30,37.0,39.54,26.033635807407087,17
VABV,2022-04-17 08:30:00+05:30,29.0,45.34,20.619330656150886,8
VABV,2022-04-17 11:30:00+05:30,35.0,44.14,25.403863669969756,11
VABV,2022-04-17 14:00:00+05:30,38.0,39.81,26.908188295525694,14
VABV,2022-04-17 14:30:00+05:30,39.0,31.34,25.538328848616814,14
VABV,2022-04-17 15:00:00+05:30,39.0,31.34,25.538328848616814,15
VABV,2022-04-17 15:30:00+05:30,39.0,40.08,27.78530367951021,15
VABV,2022-04-17 16:00:00+05:30,39.0,40.08,27.78530367951021,16
VABV,2022-04-17 16:30:00+05:30,38.0,37.44,26.33841666370555,16
VABV,2022-04-17 17:00:00+05:30,38.0,42.3,27.48756726249277,17
VABV,2022-04-17 17:30:00+05:30,37.0,47.45,27.78296940751547,17
VABV,2022-04-17 18:00:00+05:30,36.0,47.19,26.880470784584833,18
VABV,2022-04-17 18:30:00+05:30,34.0,59.47,27.494943206875643,18
VABV,2022-04-18 08:30:00+05:30,28.0,54.55,21.328155601804912,8
VABV,2022-04-18 10:00:00+05:30,31.0,40.41,21.343908822117765,10
VABV,2022-04-18 10:30:00+05:30,33.0,36.08,22.04334176383795,10
VABV,2022-04-18 11:00:00+05:30,34.0,26.31,20.434350120961764,11
VABV,2022-04-18 11:30:00+05:30,35.0,24.89,20.76776290375421,11
VABV,2022-04-18 12:00:00+05:30,34.0,29.99,21.386425605117534,12
VABV,2022-04-18 12:30:00+05:30,35.0,36.63,23.754459344819598,12
VABV,2022-04-18 13:30:00+05:30,37.0,28.9,23.354703725342254,13
VABV,2022-04-18 14:00:00+05:30,37.0,28.9,23.354703725342254,14
VABV,2022-04-18 14:30:00+05:30,37.0,32.81,24.39305640242867,14
VABV,2022-04-18 17:30:00+05:30,38.0,37.44,26.33841666370555,17
VABV,2022-04-19 08:30:00+05:30,29.0,58.32,22.82562571842886,8
VABV,2022-04-19 11:30:00+05:30,33.0,43.61,23.630514332589904,11
VABV,2022-04-19 14:30:00+05:30,37.0,34.93,24.927954636125374,14
VABV,2022-04-19 17:30:00+05:30,38.0,22.54,22.188484281137875,17
VABV,2022-04-20 08:30:00+05:30,31.0,51.98,23.511017422185677,8
VABV,2022-04-20 09:30:00+05:30,32.0,52.23,24.424345815462008,9
VABV,2022-04-20 10:00:00+05:30,33.0,46.41,24.18607442330013,10
VABV,2022-04-20 11:00:00+05:30,34.0,43.88,24.51703662543746,11
VABV,2022-04-20 11:30:00+05:30,36.0,34.66,24.07709856461793,11
VABV,2022-04-20 14:30:00+05:30,37.0,25.41,22.36104475569925,14
VABV,2022-04-21 08:30:00+05:30,30.0,33.01,19.026504493432405,8
VABV,2022-04-21 09:30:00+05:30,31.0,37.9,20.83724923358179,9
VABV,2022-04-21 10:30:00+05:30,32.0,35.81,21.193129364543605,10
VABV,2022-04-21 11:30:00+05:30,32.0,33.56,20.69804768777717,11
VABV,2022-04-21 14:30:00+05:30,36.0,22.04,20.63152366607202,14
VABV,2022-04-21 17:30:00+05:30,37.0,14.87,18.818512759137217,17
VABV,2022-04-22 08:30:00+05:30,30.0,48.58,22.04502802923635,8
VABV,2022-04-22 09:30:00+05:30,33.0,38.45,22.559340847364677,9
VABV,2022-04-22 14:30:00+05:30,38.0,22.54,22.188484281137875,14
VABV,2022-04-23 08:30:00+05:30,31.0,35.53,20.343628493781196,8
VABV,2022-04-23 09:30:00+05:30,32.0,33.56,20.69804768777717,9
VABV,2022-04-23 11:30:00+05:30,34.0,36.35,22.896357436582164,11
VABV,2022-04-23 14:30:00+05:30,38.0,19.76,21.260630826848885,14
VABV,2022-04-23 17:30:00+05:30,39.0,13.34,19.443645078143827,17
VABV,2022-04-24 08:30:00+05:30,30.0,35.25,19.497078634592484,8
VABV,2022-04-24 09:30:00+05:30,31.0,35.53,20.343628493781196,9
VABV,2022-04-25 08:30:00+05:30,30.0,37.62,19.979337498264734,8
VABV,2022-04-25 09:30:00+05:30,32.0,35.81,21.193129364543605,9
VABV,2022-04-25 10:00:00+05:30,34.0,29.99,21.386425605117534,10
VABV,2022-04-25 10:30:00+05:30,35.0,24.89,20.76776290375421,10
VABV,2022-04-25 11:30:00+05:30,35.0,26.58,21.23834490788146,11
VABV,2022-04-26 08:30:00+05:30,30.0,33.01,19.026504493432405,8
VABV,2022-04-26 14:30:00+05:30,38.0,24.06,22.670175069061987,14
VABV,2022-04-26 17:30:00+05:30,38.0,17.28,20.374223030585522,17
VABV,2022-04-27 08:30:00+05:30,32.0,43.34,22.746412607358668,8
VABV,2022-04-27 09:30:00+05:30,33.0,40.96,23.088692512975744,9
VABV,2022-04-27 10:30:00+05:30,35.0,34.39,23.22910135562365,10
VABV,2022-04-27 11:00:00+05:30,35.0,41.5,24.84166663392424,11
VABV,2022-04-27 11:30:00+05:30,35.0,36.63,23.754459344819598,11
VABV,2022-04-27 12:00:00+05:30,36.0,34.66,24.07709856461793,12
VABV,2022-04-27 14:30:00+05:30,39.0,22.79,22.97223794494769,14
VABV,2022-04-27 17:00:00+05:30,38.0,24.06,22.670175069061987,17
VABV,2022-04-27 17:30:00+05:30,40.0,15.52,20.983644514800226,17
VABV,2022-04-28 10:00:00+05:30,34.0,29.99,21.386425605117534,10
VABV,2022-04-28 11:30:00+05:30,35.0,32.27,22.71494004667492,11
VABV,2022-04-28 12:00:00+05:30,36.0,30.53,23.03784491793437,12
VABV,2022-04-28 13:00:00+05:30,37.0,30.8,23.8682552785199,13
VABV,2022-04-28 14:30:00+05:30,40.0,24.57,24.26228851006885,14
VABV,2022-04-28 15:30:00+05:30,41.0,20.48,23.560382360946434,15
VABV,2022-04-28 16:00:00+05:30,41.0,20.48,23.560382360946434,16
VABV,2022-04-28 17:30:00+05:30,40.0,18.95,22.319837293946343,17
VABV,2022-04-29 08:30:00+05:30,32.0,27.56,19.28776771695993,8
VABV,2022-04-29 09:30:00+05:30,33.0,29.72,20.565477359579607,9
VABV,2022-04-29 10:00:00+05:30,36.0,22.04,20.63152366607202,10
VABV,2022-04-29 10:30:00+05:30,37.0,27.1,22.850901230634776,10
VABV,2022-04-29 11:00:00+05:30,37.0,37.17,25.4743823204925,11
VABV,2022-04-29 11:30:00+05:30,37.0,32.81,24.39305640242867,11
VABV,2022-04-30 08:30:00+05:30,31.0,48.84,22.946120052783566,8
VABV,2022-04-30 09:30:00+05:30,33.0,43.61,23.630514332589904,9
VABV,2022-04-30 14:30:00+05:30,41.0,19.19,23.08178680415701,14
VABV,2022-04-30 17:30:00+05:30,38.0,42.3,27.48756726249277,17
VABV,2022-05-01 08:30:00+05:30,32.0,52.23,24.424345815462008,8
VABV,2022-05-01 09:30:00+05:30,34.0,43.88,24.51703662543746,9
VABV,2022-05-01 11:30:00+05:30,37.0,34.93,24.927954636125374,11
VABV,2022-05-01 12:30:00+05:30,39.0,27.63,24.479433568223968,12
VABV,2022-05-01 13:00:00+05:30,40.0,24.57,24.26228851006885,13
VABV,2022-05-01 13:30:00+05:30,41.0,23.29,24.550110454106182,13
VABV,2022-05-01 14:30:00+05:30,41.0,31.87,27.21769047323787,14
VABV,2022-05-02 13:30:00+05:30,38.0,47.71,28.687625378903054,13
VABV,2022-05-02 14:00:00+05:30,38.0,47.71,28.687625378903054,14
VABV,2022-05-02 14:30:00+05:30,38.0,47.71,28.687625378903054,14
VABV,2022-05-02 15:30:00+05:30,38.0,47.71,28.687625378903054,15
VABV,2022-05-02 16:00:00+05:30,38.0,47.71,28.687625378903054,16
VABV,2022-05-02 16:30:00+05:30,38.0,47.71,28.687625378903054,16
VABV,2022-05-02 17:00:00+05:30,37.0,50.38,28.39294113299665,17
VABV,2022-05-02 17:30:00+05:30,36.0,50.13,27.48133296596639,17
VABV,2022-05-02 21:30:00+05:30,32.0,66.55,26.893910305362702,21
VABV,2022-05-02 22:00:00+05:30,32.0,66.55,26.893910305362702,22
VABV,2022-05-02 22:30:00+05:30,32.0,66.55,26.893910305362702,22
VABV,2022-05-03 08:30:00+05:30,30.0,58.55,23.756264026926754,8
VABV,2022-05-03 11:30:00+05:30,36.0,32.54,23.55250331948324,11
VABV,2022-05-03 12:30:00+05:30,38.0,33.08,25.236571837548546,12
VABV,2022-05-03 13:00:00+05:30,38.0,33.08,25.236571837548546,13
VABV,2022-05-03 13:30:00+05:30,39.0,22.79,22.97223794494769,13
VABV,2022-05-03 14:30:00+05:30,39.0,33.35,26.083022540800904,14
VABV,2022-05-03 17:30:00+05:30,37.0,47.45,27.78296940751547,17
VABV,2022-05-03 18:00:00+05:30,36.0,50.13,27.48133296596639,18
VABV,2022-05-03 18:30:00+05:30,36.0,47.19,26.880470784584833,18
VABV,2022-05-03 21:00:00+05:30,32.0,62.68,26.248247790462923,21
VABV,2022-05-03 21:30:00+05:30,32.0,62.68,26.248247790462923,21
VABV,2022-05-03 22:00:00+05:30,32.0,59.01,25.62239608162906,22
VABV,2022-05-03 22:30:00+05:30,32.0,59.01,25.62239608162906,22
VABV,2022-05-03 23:00:00+05:30,32.0,52.23,24.424345815462008,23
VABV,2022-05-04 08:30:00+05:30,29.0,70.08,24.676373290171462,8
VABV,2022-05-04 09:30:00+05:30,32.0,52.23,24.424345815462008,9
VABV,2022-05-04 11:30:00+05:30,36.0,34.66,24.07709856461793,11
VABV,2022-05-04 12:30:00+05:30,37.0,39.54,26.033635807407087,12
VABV,2022-05-04 13:30:00+05:30,37.0,39.54,26.033635807407087,13
VABV,2022-05-05 07:30:00+05:30,29.0,74.44,25.33875508016921,7
VABV,2022-05-05 08:00:00+05:30,29.0,74.44,25.33875508016921,8
VABV,2022-05-05 08:30:00+05:30,30.0,70.27,25.63783219371119,8
VABV,2022-05-05 09:00:00+05:30,30.0,70.27,25.63783219371119,9
VABV,2022-05-05 09:30:00+05:30,32.0,59.01,25.62239608162906,9
VABV,2022-05-05 10:00:00+05:30,32.0,59.01,25.62239608162906,10
VABV,2022-05-05 11:30:00+05:30,33.0,55.77,25.940214068630535,11
VABV,2022-05-05 13:30:00+05:30,36.0,44.41,26.295130243012483,13
VABV,2022-05-05 14:00:00+05:30,37.0,39.54,26.033635807407087,14
VABV,2022-05-05 14:30:00+05:30,36.0,47.19,26.880470784584833,14
VABV,2022-05-05 17:30:00+05:30,36.0,44.41,26.295130243012483,17
VABV,2022-05-05 18:00:00+05:30,36.0,44.41,26.295130243012483,18
VABV,2022-05-06 07:30:00+05:30,29.0,70.08,24.676373290171462,7
VABV,2022-05-06 08:00:00+05:30,30.0,70.27,25.63783219371119,8
VABV,2022-05-06 08:30:00+05:30,31.0,66.35,25.940786945139752,8
VABV,2022-05-06 09:30:00+05:30,32.0,59.01,25.62239608162906,9
VABV,2022-05-06 10:00:00+05:30,32.0,59.01,25.62239608162906,10
VABV,2022-05-06 14:00:00+05:30,37.0,32.81,24.39305640242867,14
VABV,2022-05-06 14:30:00+05:30,38.0,29.17,24.17840026402296,14
VABV,2022-05-06 15:00:00+05:30,38.0,29.17,24.17840026402296,15
VABV,2022-05-06 15:30:00+05:30,39.0,24.32,23.466120434120977,15
VABV,2022-05-06 16:00:00+05:30,39.0,24.32,23.466120434120977,16
VABV,2022-05-06 17:30:00+05:30,38.0,25.67,23.16278563643708,17
VABV,2022-05-07 08:30:00+05:30,31.0,43.07,21.864750414090658,8
VABV,2022-05-07 11:30:00+05:30,37.0,32.81,24.39305640242867,11
VABV,2022-05-07 14:30:00+05:30,39.0,29.43,25.002437967672908,14
VABV,2022-05-07 17:30:00+05:30,39.0,25.93,23.96788061671807,17
VABV,2022-05-07 20:00:00+05:30,36.0,36.9,24.613055427264783,20
VABV,2022-05-07 21:30:00+05:30,35.0,39.0,24.2923047283539,21
VABV,2022-05-08 08:00:00+05:30,31.0,40.41,21.343908822117765,8
VABV,2022-05-08 08:30:00+05:30,31.0,43.07,21.864750414090658,8
VABV,2022-05-08 11:30:00+05:30,38.0,31.07,24.7017596854438,11
VABV,2022-05-08 13:00:00+05:30,40.0,26.18,24.773177801522912,13
VABV,2022-05-08 14:00:00+05:30,40.0,33.61,26.929669994077887,14
VABV,2022-05-08 14:30:00+05:30,40.0,33.61,26.929669994077887,14
VABV,2022-05-08 15:00:00+05:30,40.0,33.61,26.929669994077887,15
VABV,2022-05-08 15:30:00+05:30,40.0,29.7,25.83244508532647,15
VABV,2022-05-08 16:00:00+05:30,40.0,29.7,25.83244508532647,16
VABV,2022-05-08 16:30:00+05:30,41.0,29.96,26.662630098365238,16
VABV,2022-05-08 17:30:00+05:30,40.0,27.89,25.297077077557788,17
VABV,2022-05-09 07:30:00+05:30,31.0,55.29,24.091350323445383,7
VABV,2022-05-09 08:00:00+05:30,31.0,55.29,24.091350323445383,8
VABV,2022-05-09 08:30:00+05:30,31.0,55.29,24.091350323445383,8
VABV,2022-05-09 09:00:00+05:30,32.0,43.34,22.746412607358668,9
VABV,2022-05-09 09:30:00+05:30,33.0,38.45,22.559340847364677,9
VABV,2022-05-09 11:30:00+05:30,36.0,32.54,23.55250331948324,11
VABV,2022-05-09 12:30:00+05:30,39.0,27.63,24.479433568223968,12
VABV,2022-05-09 13:00:00+05:30,40.0,24.57,24.26228851006885,13
VABV,2022-05-09 13:30:00+05:30,40.0,21.6,23.26937976383852,13
VABV,2022-05-09 14:30:00+05:30,40.0,29.7,25.83244508532647,14
VABV,2022-05-09 17:30:00+05:30,39.0,31.34,25.538328848616814,17
VABV,2022-05-10 08:30:00+05:30,33.0,49.36,24.754701675952038,8
VABV,2022-05-10 09:00:00+05:30,35.0,44.14,25.403863669969756,9
VABV,2022-05-10 11:30:00+05:30,36.0,36.9,24.613055427264783,11
VABV,2022-05-10 13:30:00+05:30,40.0,27.89,25.297077077557788,13
VABV,2022-05-10 14:00:00+05:30,40.0,26.18,24.773177801522912,14
VABV,2022-05-10 14:30:00+05:30,41.0,23.29,24.550110454106182,14
VABV,2022-05-10 17:30:00+05:30,40.0,27.89,25.297077077557788,17
VABV,2022-05-11 07:30:00+05:30,32.0,49.1,23.84934955773205,7
VABV,2022-05-11 08:00:00+05:30,32.0,49.1,23.84934955773205,8
VABV,2022-05-11 09:00:00+05:30,33.0,43.61,23.630514332589904,9
VABV,2022-05-11 09:30:00+05:30,33.0,43.61,23.630514332589904,9
VABV,2022-05-11 11:30:00+05:30,37.0,32.81,24.39305640242867,11
VABV,2022-05-11 12:30:00+05:30,38.0,29.17,24.17840026402296,12
VABV,2022-05-11 13:00:00+05:30,39.0,29.43,25.002437967672908,13
VABV,2022-05-11 13:30:00+05:30,39.0,33.35,26.083022540800904,13
VABV,2022-05-12 07:30:00+05:30,31.0,27.29,18.483873649020094,7
VABV,2022-05-12 08:00:00+05:30,32.0,27.56,19.28776771695993,8
VABV,2022-05-12 08:30:00+05:30,33.0,29.72,20.565477359579607,8
VABV,2022-05-12 09:00:00+05:30,34.0,24.63,19.976292075545786,9
VABV,2022-05-12 11:30:00+05:30,39.0,20.0,22.02362535657757,11
VABV,2022-05-12 13:00:00+05:30,39.0,42.57,28.375171350035938,13
VABV,2022-05-12 13:30:00+05:30,39.0,40.08,27.78530367951021,13
VABV,2022-05-12 14:00:00+05:30,39.0,37.71,27.20513539086201,14
VABV,2022-05-12 14:30:00+05:30,39.0,40.08,27.78530367951021,14
VABV,2022-05-12 17:30:00+05:30,37.0,44.67,27.186583683547884,17
VABV,2022-05-13 07:30:00+05:30,30.0,55.04,23.16788141869611,7
VABV,2022-05-13 08:00:00+05:30,31.0,51.98,23.511017422185677,8
VABV,2022-05-13 08:30:00+05:30,32.0,49.1,23.84934955773205,8
VABV,2022-05-13 09:00:00+05:30,33.0,46.41,24.18607442330013,9
VABV,2022-05-13 09:30:00+05:30,33.0,46.41,24.18607442330013,9
VABV,2022-05-13 10:00:00+05:30,33.0,46.41,24.18607442330013,10
VABV,2022-05-13 11:30:00+05:30,38.0,31.07,24.7017596854438,11
VABV,2022-05-13 12:30:00+05:30,39.0,27.63,24.479433568223968,12
VABV,2022-05-13 13:00:00+05:30,40.0,26.18,24.773177801522912,13
VABV,2022-05-13 13:30:00+05:30,39.0,40.08,27.78530367951021,13
VABV,2022-05-13 17:30:00+05:30,36.0,47.19,26.880470784584833,17
VABV,2022-05-14 08:30:00+05:30,30.0,70.27,25.63783219371119,8
VABV,2022-05-14 14:30:00+05:30,43.0,23.79,26.141567842468927,14
VABV,2022-05-14 17:30:00+05:30,37.0,50.38,28.39294113299665,17
VABV,2022-05-15 07:30:00+05:30,29.0,79.04,26.02716391515864,7
VABV,2022-05-15 08:00:00+05:30,30.0,74.61,26.309546763484175,8
VABV,2022-05-15 08:30:00+05:30,30.0,74.61,26.309546763484175,8
VABV,2022-05-15 09:00:00+05:30,31.0,66.35,25.940786945139752,9
VABV,2022-05-15 09:30:00+05:30,32.0,62.68,26.248247790462923,9
VABV,2022-05-15 11:30:00+05:30,36.0,41.77,25.72191953889174,11
VABV,2022-05-15 12:30:00+05:30,39.0,31.34,25.538328848616814,12
VABV,2022-05-15 13:00:00+05:30,40.0,29.7,25.83244508532647,13
VABV,2022-05-15 13:30:00+05:30,40.0,31.6,26.375126771538007,13
VABV,2022-05-15 14:30:00+05:30,40.0,37.98,28.07451572692131,14
VABV,2022-05-15 17:30:00+05:30,38.0,50.63,29.306526402308055,17
VABV,2022-05-16 08:00:00+05:30,30.0,70.27,25.63783219371119,8
VABV,2022-05-16 08:30:00+05:30,31.0,66.35,25.940786945139752,8
VABV,2022-05-16 09:00:00+05:30,32.0,62.68,26.248247790462923,9
VABV,2022-05-16 13:00:00+05:30,39.0,29.43,25.002437967672908,13
VABV,2022-05-16 13:30:00+05:30,39.0,29.43,25.002437967672908,13
VABV,2022-05-16 14:00:00+05:30,40.0,27.89,25.297077077557788,14
VABV,2022-05-16 14:30:00+05:30,40.0,33.61,26.929669994077887,14
VABV,2022-05-16 15:00:00+05:30,39.0,42.57,28.375171350035938,15
VABV,2022-05-16 15:30:00+05:30,39.0,42.57,28.375171350035938,15
VABV,2022-05-16 16:30:00+05:30,38.0,47.71,28.687625378903054,16
VABV,2022-05-16 17:30:00+05:30,37.0,50.38,28.39294113299665,17
VABV,2022-05-17 07:30:00+05:30,29.0,70.08,24.676373290171462,7
VABV,2022-05-17 08:00:00+05:30,29.0,70.08,24.676373290171462,8
VABV,2022-05-17 08:30:00+05:30,30.0,66.15,24.988919534254464,8
VABV,2022-05-17 09:00:00+05:30,31.0,58.78,24.688523773926587,9
VABV,2022-05-17 09:30:00+05:30,32.0,55.53,25.01489934810663,9
VABV,2022-05-17 10:00:00+05:30,33.0,49.36,24.754701675952038,10
