station,valid,tmpc,relh,vsby,wet_bulb_temp,hour
VOTK,2015-12-19 06:30:00+05:30,25.0,88.67,3.11,23.51416867443772,6
VOTK,2015-12-19 07:30:00+05:30,26.0,83.55,3.11,23.78571575499304,7
VOTK,2015-12-19 08:00:00+05:30,26.0,83.55,3.11,23.78571575499304,8
VOTK,2015-12-19 08:30:00+05:30,27.0,78.76,3.11,24.07210542770969,8
VOTK,2015-12-19 09:00:00+05:30,27.0,78.76,3.11,24.07210542770969,9
VOTK,2015-12-19 09:30:00+05:30,27.0,78.76,3.11,24.07210542770969,9
VOTK,2015-12-19 10:00:00+05:30,28.0,74.28,3.11,24.370401437634545,10
VOTK,2015-12-19 11:00:00+05:30,27.0,88.83,3.11,25.50034994752889,11
VOTK,2015-12-19 11:30:00+05:30,28.0,78.9,3.11,25.049261573235107,11
VOTK,2015-12-19 13:00:00+05:30,28.0,74.28,3.73,24.370401437634545,13
VOTK,2015-12-19 13:30:00+05:30,29.0,70.08,3.73,24.676373290171462,13
VOTK,2015-12-19 14:00:00+05:30,29.0,70.08,3.73,24.676373290171462,14
VOTK,2015-12-19 14:30:00+05:30,30.0,62.25,3.73,24.36277392785916,14
VOTK,2015-12-19 15:00:00+05:30,30.0,66.15,3.73,24.988919534254464,15
VOTK,2015-12-19 15:30:00+05:30,29.0,65.95,4.35,24.03831360249685,15
VOTK,2015-12-20 08:00:00+05:30,26.0,83.55,3.11,23.78571575499304,8
VOTK,2015-12-20 08:30:00+05:30,27.0,78.76,3.11,24.07210542770969,8
VOTK,2015-12-20 09:00:00+05:30,27.0,78.76,3.11,24.07210542770969,9
VOTK,2015-12-20 09:30:00+05:30,28.0,74.28,3.73,24.370401437634545,9
VOTK,2015-12-20 10:00:00+05:30,28.0,74.28,3.73,24.370401437634545,10
VOTK,2015-12-20 10:30:00+05:30,28.0,74.28,3.73,24.370401437634545,10
VOTK,2015-12-20 11:00:00+05:30,29.0,70.08,3.73,24.676373290171462,11
VOTK,2015-12-20 11:30:00+05:30,29.0,70.08,3.73,24.676373290171462,11
VOTK,2015-12-20 12:30:00+05:30,29.0,70.08,3.73,24.676373290171462,12
VOTK,2015-12-20 13:00:00+05:30,30.0,66.15,4.35,24.988919534254464,13
VOTK,2015-12-20 14:00:00+05:30,31.0,58.78,4.35,24.688523773926587,14
VOTK,2015-12-20 14:30:00+05:30,31.0,55.29,4.35,24.091350323445383,14
VOTK,2015-12-20 15:00:00+05:30,31.0,58.78,4.35,24.688523773926587,15
VOTK,2015-12-20 15:30:00+05:30,31.0,62.47,4.35,25.305624306474723,15
VOTK,2015-12-21 08:00:00+05:30,27.0,78.76,3.11,24.07210542770969,8
VOTK,2015-12-21 09:00:00+05:30,27.0,78.76,3.11,24.07210542770969,9
VOTK,2015-12-21 09:30:00+05:30,28.0,74.28,3.11,24.370401437634545,9
VOTK,2015-12-21 10:00:00+05:30,28.0,74.28,3.73,24.370401437634545,10
VOTK,2015-12-21 10:30:00+05:30,28.0,74.28,3.73,24.370401437634545,10
VOTK,2015-12-21 11:00:00+05:30,28.0,74.28,3.73,24.370401437634545,11
VOTK,2015-12-21 11:30:00+05:30,29.0,70.08,3.73,24.676373290171462,11
VOTK,2015-12-21 15:00:00+05:30,31.0,62.47,4.35,25.305624306474723,15
VOTK,2015-12-21 15:30:00+05:30,31.0,62.47,4.35,25.305624306474723,15
VOTK,2015-12-22 09:00:00+05:30,27.0,78.76,3.11,24.07210542770969,9
VOTK,2015-12-22 09:30:00+05:30,28.0,74.28,3.11,24.370401437634545,9
VOTK,2015-12-22 10:00:00+05:30,28.0,74.28,3.73,24.370401437634545,10
VOTK,2015-12-22 10:30:00+05:30,28.0,74.28,3.73,24.370401437634545,10
VOTK,2015-12-22 11:00:00+05:30,29.0,70.08,3.73,24.676373290171462,11
VOTK,2015-12-22 11:30:00+05:30,29.0,70.08,3.73,24.676373290171462,11
VOTK,2015-12-22 14:30:00+05:30,31.0,62.47,4.35,25.305624306474723,14
VOTK,2015-12-22 15:30:00+05:30,31.0,62.47,4.35,25.305624306474723,15
VOTK,2015-12-22 16:00:00+05:30,30.0,66.15,4.35,24.988919534254464,16
VOTK,2015-12-23 06:30:00+05:30,24.0,94.14,3.11,23.260686047833286,6
VOTK,2015-12-23 07:00:00+05:30,25.0,88.67,3.11,23.51416867443772,7
VOTK,2015-12-23 07:30:00+05:30,26.0,83.55,3.11,23.78571575499304,7
VOTK,2015-12-23 08:00:00+05:30,26.0,83.55,3.11,23.78571575499304,8
VOTK,2015-12-23 09:00:00+05:30,27.0,78.76,3.11,24.07210542770969,9
VOTK,2015-12-23 10:00:00+05:30,27.0,74.11,3.11,23.40150196065041,10
VOTK,2015-12-23 10:30:00+05:30,28.0,69.9,3.73,23.71755221657347,10
